frame_idx,event,side,value
0,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
0,velocity_saturation,,1.0
1,velocity_saturation,,1.0
2,touchdown,left,FLAT
2,touchdown,right,FLAT
2,arm_branch_flip,right,-1
2,velocity_saturation,,0.9999999999999999
5,load_transition,left,UNLOADED->SUPPORT
5,load_transition,right,UNLOADED->SUPPORT
9,load_transition,left,SUPPORT->UNLOADING
18,velocity_saturation,,0.9999957137360144
20,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
22,velocity_saturation,,1.0
23,velocity_saturation,,1.0
27,load_transition,left,UNLOADING->SUPPORT
27,velocity_saturation,,1.0
28,load_transition,right,SUPPORT->UNLOADING
30,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
30,velocity_saturation,,1.0
31,load_transition,right,UNLOADING->SUPPORT
32,load_transition,left,SUPPORT->UNLOADING
34,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
36,velocity_saturation,,0.999983235656018
40,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
49,load_transition,left,UNLOADING->SUPPORT
49,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
49,velocity_saturation,,0.9999837166555033
50,load_transition,left,SUPPORT->UNLOADING
50,load_transition,right,SUPPORT->UNLOADING
53,load_transition,left,UNLOADING->SUPPORT
53,load_transition,right,UNLOADING->SUPPORT
54,load_transition,left,SUPPORT->UNLOADING
54,velocity_saturation,,1.0
64,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
64,velocity_saturation,,1.0
65,load_transition,left,UNLOADING->SUPPORT
66,load_transition,right,SUPPORT->UNLOADING
66,velocity_saturation,,1.0
69,velocity_saturation,,1.0
70,load_transition,right,UNLOADING->SUPPORT
71,load_transition,left,SUPPORT->UNLOADING
71,velocity_saturation,,1.0000000000000002
72,velocity_saturation,,1.0
74,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
76,load_transition,left,UNLOADING->SUPPORT
76,velocity_saturation,,1.0
77,load_transition,right,SUPPORT->UNLOADING
80,load_transition,right,UNLOADING->SUPPORT
82,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
82,velocity_saturation,,1.0000000000000002
84,velocity_saturation,,0.9999977015822001
85,load_transition,left,SUPPORT->UNLOADING
85,load_transition,right,SUPPORT->UNLOADING
87,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
88,load_transition,left,UNLOADING->SUPPORT
88,load_transition,right,UNLOADING->SUPPORT
89,load_transition,right,SUPPORT->UNLOADING
91,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
91,velocity_saturation,,1.0000000000000002
95,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
96,load_transition,right,UNLOADING->SUPPORT
96,velocity_saturation,,1.0
97,load_transition,left,SUPPORT->UNLOADING
97,load_transition,right,SUPPORT->UNLOADING
99,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
99,velocity_saturation,,1.0
100,load_transition,left,UNLOADING->SUPPORT
100,load_transition,right,UNLOADING->SUPPORT
101,load_transition,left,SUPPORT->UNLOADING
101,load_transition,right,SUPPORT->UNLOADING
104,load_transition,left,UNLOADING->SUPPORT
104,load_transition,right,UNLOADING->SUPPORT
104,velocity_saturation,,1.0
105,load_transition,right,SUPPORT->UNLOADING
105,velocity_saturation,,0.9999999999999999
108,load_transition,right,UNLOADING->SUPPORT
108,velocity_saturation,,1.0
109,load_transition,left,SUPPORT->UNLOADING
109,load_transition,right,SUPPORT->UNLOADING
111,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
111,velocity_saturation,,1.0
112,load_transition,left,UNLOADING->SUPPORT
112,load_transition,right,UNLOADING->SUPPORT
113,load_transition,left,SUPPORT->UNLOADING
113,load_transition,right,SUPPORT->UNLOADING
116,load_transition,left,UNLOADING->SUPPORT
116,load_transition,right,UNLOADING->SUPPORT
117,load_transition,right,SUPPORT->UNLOADING
121,load_transition,right,UNLOADING->SUPPORT
121,velocity_saturation,,0.9999983491300055
122,load_transition,left,SUPPORT->UNLOADING
122,load_transition,right,SUPPORT->UNLOADING
125,load_transition,left,UNLOADING->SUPPORT
125,load_transition,right,UNLOADING->SUPPORT
125,velocity_saturation,,1.0
126,load_transition,left,SUPPORT->UNLOADING
126,load_transition,right,SUPPORT->UNLOADING
127,velocity_saturation,,1.0
129,load_transition,right,UNLOADING->SUPPORT
130,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
130,velocity_saturation,,1.0
131,velocity_saturation,,0.9999999587647401
132,velocity_saturation,,1.0000000000000002
133,velocity_saturation,,1.0
134,velocity_saturation,,0.9999999999999999
135,velocity_saturation,,1.0
143,load_transition,left,UNLOADING->LOADING
144,load_transition,right,SUPPORT->UNLOADING
145,velocity_saturation,,1.0
146,load_transition,left,LOADING->UNLOADING
146,velocity_saturation,,1.0000000000000002
147,load_transition,right,UNLOADING->SUPPORT
147,velocity_saturation,,0.9999999999999999
148,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
148,velocity_saturation,,1.0000000000000002
150,load_transition,left,UNLOADING->LOADING
151,load_transition,right,SUPPORT->UNLOADING
155,load_transition,left,LOADING->SUPPORT
164,velocity_saturation,,0.9999871243226991
165,velocity_saturation,,0.9999999999999996
166,velocity_saturation,,1.0000000000000002
167,liftoff,right,AIR
167,velocity_saturation,,0.9999871451447004
168,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
169,load_transition,left,SUPPORT->LOADING
170,touchdown,right,FLAT
170,velocity_saturation,,1.0
172,load_transition,left,LOADING->SUPPORT
173,load_transition,right,UNLOADING->LOADING
173,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
173,velocity_saturation,,1.0000000000000002
179,load_transition,left,SUPPORT->UNLOADING
182,load_transition,left,UNLOADING->SUPPORT
182,velocity_saturation,,1.0
183,load_transition,left,SUPPORT->UNLOADING
183,load_transition,right,LOADING->UNLOADING
184,velocity_saturation,,0.999999271319252
186,load_transition,left,UNLOADING->SUPPORT
187,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
187,velocity_saturation,,0.9999991611245235
188,velocity_saturation,,1.0
190,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
191,load_transition,right,UNLOADING->LOADING
191,velocity_saturation,,1.0
192,load_transition,left,SUPPORT->UNLOADING
193,velocity_saturation,,1.0000000000000002
194,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
194,velocity_saturation,,1.0
195,arm_branch_flip,left,1
195,velocity_saturation,,1.0000000000000002
196,arm_branch_flip,left,-1
196,velocity_saturation,,1.0
198,velocity_saturation,,1.0
199,load_transition,left,UNLOADING->LOADING
199,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
199,velocity_saturation,,0.999994710826591
200,velocity_saturation,,0.9999983675077273
201,load_transition,left,LOADING->UNLOADING
202,velocity_saturation,,1.0
204,velocity_saturation,,0.9999942419517996
205,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
205,velocity_saturation,,0.9999999904289862
206,velocity_saturation,,1.0
208,load_transition,right,LOADING->SUPPORT
208,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
208,velocity_saturation,,1.0
210,velocity_saturation,,0.9999994832411512
212,velocity_saturation,,0.9999855116907347
215,velocity_saturation,,1.0000000000000002
216,velocity_saturation,,0.999999377238978
217,load_transition,left,UNLOADING->LOADING
218,load_transition,left,LOADING->UNLOADING
218,load_transition,right,SUPPORT->UNLOADING
219,velocity_saturation,,1.0
221,load_transition,left,UNLOADING->LOADING
221,load_transition,right,UNLOADING->SUPPORT
222,load_transition,right,SUPPORT->UNLOADING
230,load_transition,left,LOADING->SUPPORT
230,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
230,velocity_saturation,,1.0
233,velocity_saturation,,1.0
236,load_transition,right,UNLOADING->SUPPORT
