frame_idx,event,side,value
0,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
0,velocity_saturation,,1.0
2,touchdown,left,FLAT
2,touchdown,right,FLAT
3,arm_branch_flip,right,-1
4,arm_branch_flip,right,1
5,load_transition,left,UNLOADED->SUPPORT
5,load_transition,right,UNLOADED->LOADING
6,arm_branch_flip,left,-1
8,load_transition,right,LOADING->UNLOADING
12,arm_branch_flip,right,-1
19,load_transition,right,UNLOADING->LOADING
20,load_transition,left,SUPPORT->UNLOADING
27,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
27,velocity_saturation,,1.0000000000000002
28,load_transition,right,LOADING->SUPPORT
33,velocity_saturation,,1.0
34,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
38,load_transition,left,UNLOADING->SUPPORT
39,load_transition,right,SUPPORT->UNLOADING
40,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
40,velocity_saturation,,0.9999968063266332
42,velocity_saturation,,1.0
45,load_transition,left,SUPPORT->UNLOADING
46,load_transition,right,UNLOADING->SUPPORT
48,velocity_saturation,,1.0
51,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
52,velocity_saturation,,1.0000000000000002
53,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
53,velocity_saturation,,0.9999959114394574
54,velocity_saturation,,1.0
56,velocity_saturation,,1.0000000000000002
63,arm_branch_flip,right,1
67,arm_branch_flip,right,-1
69,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
69,velocity_saturation,,0.9999555568488891
70,load_transition,left,UNLOADING->LOADING
70,velocity_saturation,,1.0
72,load_transition,right,SUPPORT->UNLOADING
77,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
88,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
88,velocity_saturation,,0.99999820893553
89,load_transition,left,LOADING->SUPPORT
90,load_transition,right,UNLOADING->SUPPORT
97,load_transition,right,SUPPORT->UNLOADING
103,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
103,velocity_saturation,,1.0000000000000002
104,velocity_saturation,,1.0000000000000002
105,velocity_saturation,,0.9999979888028089
111,velocity_saturation,,1.0000000000000002
114,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
120,velocity_saturation,,1.0
121,liftoff,right,AIR
122,velocity_saturation,,1.0000000000000002
125,velocity_saturation,,1.0
126,velocity_saturation,,1.0000000000000002
130,touchdown,right,FLAT
130,load_transition,right,UNLOADING->LOADING
131,load_transition,left,SUPPORT->UNLOADING
134,load_transition,left,UNLOADING->SUPPORT
137,load_transition,left,SUPPORT->UNLOADING
138,load_transition,right,LOADING->SUPPORT
139,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
139,velocity_saturation,,1.0000000000000002
140,load_transition,left,UNLOADING->SUPPORT
146,velocity_saturation,,1.0
147,load_transition,left,SUPPORT->UNLOADING
147,load_transition,right,SUPPORT->UNLOADING
150,load_transition,left,UNLOADING->SUPPORT
150,load_transition,right,UNLOADING->SUPPORT
155,load_transition,left,SUPPORT->UNLOADING
156,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
158,velocity_saturation,,1.0000000000000002
162,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
162,velocity_saturation,,1.0
163,velocity_saturation,,0.9999998188709793
164,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
176,liftoff,left,AIR
176,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
176,velocity_saturation,,1.0
179,touchdown,left,FLAT
179,load_transition,left,UNLOADING->LOADING
180,load_transition,right,SUPPORT->UNLOADING
183,load_transition,right,UNLOADING->SUPPORT
184,load_transition,right,SUPPORT->UNLOADING
186,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
187,load_transition,right,UNLOADING->SUPPORT
189,velocity_saturation,,0.9999999999999999
190,load_transition,right,SUPPORT->UNLOADING
190,velocity_saturation,,1.0000000000000002
192,arm_branch_flip,right,1
193,load_transition,left,LOADING->SUPPORT
194,load_transition,right,UNLOADING->SUPPORT
195,arm_branch_flip,right,-1
195,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
195,velocity_saturation,,1.0
202,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
202,velocity_saturation,,0.9999514655345906
204,load_transition,right,SUPPORT->UNLOADING
207,load_transition,right,UNLOADING->SUPPORT
207,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
207,velocity_saturation,,1.0
208,load_transition,left,SUPPORT->UNLOADING
208,load_transition,right,SUPPORT->UNLOADING
209,arm_branch_flip,right,1
209,velocity_saturation,,1.0
210,velocity_saturation,,1.0
211,load_transition,left,UNLOADING->SUPPORT
218,velocity_saturation,,0.9999978450391369
222,arm_branch_flip,right,-1
223,velocity_saturation,,1.0000000000000002
227,liftoff,right,AIR
228,arm_branch_flip,right,1
228,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
232,touchdown,right,FLAT
233,arm_branch_flip,right,-1
235,load_transition,right,UNLOADING->LOADING
240,load_transition,left,SUPPORT->UNLOADING
243,load_transition,left,UNLOADING->LOADING
243,load_transition,right,LOADING->SUPPORT
244,load_transition,left,LOADING->UNLOADING
247,load_transition,left,UNLOADING->SUPPORT
248,load_transition,left,SUPPORT->UNLOADING
251,load_transition,left,UNLOADING->SUPPORT
251,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
251,velocity_saturation,,0.9999916789980304
255,load_transition,left,SUPPORT->UNLOADING
255,load_transition,right,SUPPORT->UNLOADING
255,velocity_saturation,,1.0
258,load_transition,left,UNLOADING->SUPPORT
258,load_transition,right,UNLOADING->SUPPORT
261,load_transition,left,SUPPORT->UNLOADING
261,load_transition,right,SUPPORT->UNLOADING
263,velocity_saturation,,0.9999999999999999
264,load_transition,right,UNLOADING->SUPPORT
265,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
265,velocity_saturation,,1.0
267,liftoff,left,AIR
268,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
269,velocity_saturation,,0.9999731366981537
270,touchdown,left,FLAT
270,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
270,velocity_saturation,,0.999989801948716
278,velocity_saturation,,1.0
279,velocity_saturation,,0.9999974324217042
280,velocity_saturation,,0.9999930772229488
281,velocity_saturation,,1.0
286,load_transition,left,UNLOADING->LOADING
287,load_transition,right,SUPPORT->UNLOADING
293,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
293,velocity_saturation,,0.9999950574489366
296,velocity_saturation,,0.9999678901734689
300,load_transition,left,LOADING->SUPPORT
300,load_transition,right,UNLOADING->SUPPORT
300,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
301,load_transition,right,SUPPORT->UNLOADING
304,load_transition,right,UNLOADING->SUPPORT
305,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
305,velocity_saturation,,0.999988624814083
309,load_transition,right,SUPPORT->UNLOADING
316,velocity_saturation,,0.9999995781596378
318,velocity_saturation,,0.9999999404252026
319,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
319,velocity_saturation,,0.9999967656263188
323,velocity_saturation,,1.0
326,velocity_saturation,,0.9999809779959394
330,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
330,velocity_saturation,,1.0
335,velocity_saturation,,1.0000000000000002
340,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
340,velocity_saturation,,0.9999998815539582
341,load_transition,right,UNLOADING->LOADING
352,load_transition,right,LOADING->SUPPORT
353,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
353,velocity_saturation,,0.9999997666371546
354,load_transition,left,SUPPORT->UNLOADING
357,load_transition,left,UNLOADING->SUPPORT
367,load_transition,left,SUPPORT->UNLOADING
367,load_transition,right,SUPPORT->UNLOADING
370,load_transition,right,UNLOADING->SUPPORT
372,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
376,liftoff,left,AIR
381,velocity_saturation,,0.999994226234552
382,load_transition,right,SUPPORT->UNLOADING
383,velocity_saturation,,1.0000000000000002
384,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
385,load_transition,right,UNLOADING->LOADING
385,velocity_saturation,,1.0000000000000002
386,velocity_saturation,,1.0000000000000002
388,load_transition,right,LOADING->UNLOADING
389,touchdown,left,FLAT
391,load_transition,right,UNLOADING->LOADING
391,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
391,velocity_saturation,,1.0
392,load_transition,right,LOADING->UNLOADING
392,velocity_saturation,,0.9999904588636351
395,velocity_saturation,,0.9999999999999999
396,load_transition,right,UNLOADING->SUPPORT
399,load_transition,right,SUPPORT->UNLOADING
400,load_transition,left,UNLOADING->LOADING
402,velocity_saturation,,0.9999994177507773
403,velocity_saturation,,1.0
404,load_transition,right,UNLOADING->LOADING
405,load_transition,right,LOADING->UNLOADING
405,velocity_saturation,,1.0000000000000002
406,velocity_saturation,,1.0000000000000002
407,arm_branch_flip,left,1
408,load_transition,right,UNLOADING->LOADING
408,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
408,velocity_saturation,,1.0
411,load_transition,right,LOADING->SUPPORT
412,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
414,load_transition,left,LOADING->SUPPORT
414,load_transition,right,SUPPORT->LOADING
414,arm_branch_flip,left,-1
415,load_transition,right,LOADING->UNLOADING
415,velocity_saturation,,0.9999937153310645
425,velocity_saturation,,1.0000000000000002
428,velocity_saturation,,0.9999998148989249
431,arm_branch_flip,right,1
431,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
432,velocity_saturation,,1.0
439,arm_branch_flip,right,-1
446,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
450,load_transition,right,UNLOADING->LOADING
450,arm_branch_flip,right,1
451,load_transition,left,SUPPORT->UNLOADING
451,arm_branch_flip,right,-1
453,velocity_saturation,,0.9999805549190871
454,velocity_saturation,,1.0
459,load_transition,right,LOADING->SUPPORT
459,velocity_saturation,,1.0
464,load_transition,left,UNLOADING->SUPPORT
470,load_transition,right,SUPPORT->UNLOADING
473,load_transition,right,UNLOADING->SUPPORT
474,load_transition,right,SUPPORT->UNLOADING
475,velocity_saturation,,1.0000000000000002
479,load_transition,right,UNLOADING->SUPPORT
479,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
479,velocity_saturation,,1.0
480,load_transition,left,SUPPORT->UNLOADING
480,load_transition,right,SUPPORT->UNLOADING
483,load_transition,left,UNLOADING->SUPPORT
483,load_transition,right,UNLOADING->SUPPORT
486,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
487,load_transition,right,SUPPORT->UNLOADING
